,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
0,QJSOaSGYJzEWzPdJ5uoUfg,get-together-el-paso,Get Together,https://s3-media4.fl.yelpcdn.com/bphoto/IM-d5KfKa-FM7MgmmRQIKw/o.jpg,False,https://www.yelp.com/biz/get-together-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,8,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 31.75986, 'longitude': -106.48756}","['delivery', 'pickup']","{'address1': '209 E Mills St', 'address2': None, 'address3': None, 'city': 'El Paso', 'zip_code': '79901', 'country': 'US', 'state': 'TX', 'display_address': ['209 E Mills St', 'El Paso, TX 79901']}",+19153210783,(915) 321-0783,6802.151651238113,
1,HvIpaSpv3LPG1g_uEy8pFw,the-munchie-box-el-paso,The Munchie Box,https://s3-media1.fl.yelpcdn.com/bphoto/vr8LfgzYrmK6igUVQWFTmQ/o.jpg,False,https://www.yelp.com/biz/the-munchie-box-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,7,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 31.81751369368528, 'longitude': -106.5141878588957}","['delivery', 'pickup']","{'address1': '5360 N Mesa St', 'address2': 'Ste D4', 'address3': None, 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['5360 N Mesa St', 'Ste D4', 'El Paso, TX 79912']}",+19152718880,(915) 271-8880,8637.18141152091,
2,VVBM3mRwzTdp3_GHiXAOvw,sunnys-sushi-el-paso-4,Sunny's Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/FG-4wIwOvI6MubaWzluDxw/o.jpg,False,https://www.yelp.com/biz/sunnys-sushi-el-paso-4?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,28,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 31.789485, 'longitude': -106.506293}","['delivery', 'pickup']","{'address1': '4024 N Mesa St', 'address2': 'Ste A B', 'address3': None, 'city': 'El Paso', 'zip_code': '79902', 'country': 'US', 'state': 'TX', 'display_address': ['4024 N Mesa St', 'Ste A B', 'El Paso, TX 79902']}",+19155003660,(915) 500-3660,7476.283399715998,
3,4V7NLD_3nzYp1q7KaQcy7Q,sushi-garden-el-paso,Sushi Garden,https://s3-media3.fl.yelpcdn.com/bphoto/rnDgr9xFoGCS9bv38fPfCQ/o.jpg,False,https://www.yelp.com/biz/sushi-garden-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,333,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 31.819544467956824, 'longitude': -106.51817585643542}","['delivery', 'pickup']","{'address1': '5435 N Mesa St', 'address2': 'Ste A', 'address3': '', 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['5435 N Mesa St', 'Ste A', 'El Paso, TX 79912']}",+19153072122,(915) 307-2122,9065.97087373792,$$
4,U7rUCCZTqyQtFs7gJGd7fw,nomi-el-paso,Nomi,https://s3-media1.fl.yelpcdn.com/bphoto/Jch2pKkqmrNKh91Qw09c1A/o.jpg,False,https://www.yelp.com/biz/nomi-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,106,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 31.83072, 'longitude': -106.532279}",['delivery'],"{'address1': '6127 N Mesa St', 'address2': 'Ste E', 'address3': None, 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['6127 N Mesa St', 'Ste E', 'El Paso, TX 79912']}",+19153040168,(915) 304-0168,10759.901083796924,$$
5,r8syHrMxktFYq13kZSfwnw,jun-s-ramen-and-sushi-el-paso,Jun’s Ramen & Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/FroXjqshnAgrTQ1GesWB1Q/o.jpg,False,https://www.yelp.com/biz/jun-s-ramen-and-sushi-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,19,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 31.83929231767838, 'longitude': -106.57539278437052}",['delivery'],"{'address1': '7933 N Mesa St', 'address2': 'Ste R', 'address3': None, 'city': 'El Paso', 'zip_code': '79932', 'country': 'US', 'state': 'TX', 'display_address': ['7933 N Mesa St', 'Ste R', 'El Paso, TX 79932']}",+19155005856,(915) 500-5856,14894.05954885254,
6,V2ZnSqZkN1XUs-LasHoApg,matsuharu-japanese-restaurant-el-paso,Matsuharu Japanese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/oEzXF_hj0QewaAlR_Geu1g/o.jpg,False,https://www.yelp.com/biz/matsuharu-japanese-restaurant-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,175,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 31.854982, 'longitude': -106.426999}",['delivery'],"{'address1': '4886 Hercules Ave', 'address2': 'Ste B', 'address3': '', 'city': 'El Paso', 'zip_code': '79904', 'country': 'US', 'state': 'TX', 'display_address': ['4886 Hercules Ave', 'Ste B', 'El Paso, TX 79904']}",+19157519355,(915) 751-9355,6848.840598901352,$$
7,USvgZppx1fbMtCSeuHvwIQ,señor-sushi-usa-el-paso,Señor Sushi USA,https://s3-media2.fl.yelpcdn.com/bphoto/eK_sXy2asnRjnmkXJf6uVQ/o.jpg,False,https://www.yelp.com/biz/se%C3%B1or-sushi-usa-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'latitude': 31.744851022381596, 'longitude': -106.2862566}",[],"{'address1': '1613B N Zaragoza Dr', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1613B N Zaragoza Dr', 'El Paso, TX 79936']}",+19155408571,(915) 540-8571,14385.12727958439,
8,6jrqBPYFLAbkpbQtz7rBwQ,tsunami-sushi-el-paso,Tsunami Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/dBYSOn1GUsMJLtIQQ3swzA/o.jpg,False,https://www.yelp.com/biz/tsunami-sushi-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,52,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 31.9226231089824, 'longitude': -106.438159212154}","['delivery', 'pickup']","{'address1': '10710 Gateway N Blvd', 'address2': 'Ste B8', 'address3': None, 'city': 'El Paso', 'zip_code': '79924', 'country': 'US', 'state': 'TX', 'display_address': ['10710 Gateway N Blvd', 'Ste B8', 'El Paso, TX 79924']}",+19152718770,(915) 271-8770,14406.622125829364,
9,XVLjVegoQpCJ8Yf4cN91kw,sunnys-sushi-el-paso-2,Sunny's Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/AUYwDhVMBuhE8WY6eD8Z9g/o.jpg,False,https://www.yelp.com/biz/sunnys-sushi-el-paso-2?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,200,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",4.0,"{'latitude': 31.806038, 'longitude': -106.259147}","['delivery', 'pickup']","{'address1': '12302 Montana Ave', 'address2': 'Bldg D, Ste 401-402', 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['12302 Montana Ave', 'Bldg D, Ste 401-402', 'El Paso, TX 79938']}",+19153135339,(915) 313-5339,15953.909778083558,$$
10,PQiui7g4H8zwvQeUd1-mmw,korea-house-restaurant-el-paso-3,Korea House Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/fjsNf1AvJ0NgUAI2khTR1Q/o.jpg,False,https://www.yelp.com/biz/korea-house-restaurant-el-paso-3?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,175,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 31.8702105203329, 'longitude': -106.434206572151}",['delivery'],"{'address1': '4601 Hondo Pass Ave', 'address2': 'Ste B', 'address3': '', 'city': 'El Paso', 'zip_code': '79924', 'country': 'US', 'state': 'TX', 'display_address': ['4601 Hondo Pass Ave', 'Ste B', 'El Paso, TX 79924']}",+19157555885,(915) 755-5885,8566.942385054264,$$
11,xKN5XpojoABLkonHOEpwOQ,aki-sushi-el-paso,Aki Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/r-PjAK0FthekKJ4PqC8HNw/o.jpg,False,https://www.yelp.com/biz/aki-sushi-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,71,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 31.8362350259257, 'longitude': -106.57668251412107}","['delivery', 'pickup']","{'address1': '145 E Sunset Rd', 'address2': 'Ste A-100', 'address3': '', 'city': 'El Paso', 'zip_code': '79922', 'country': 'US', 'state': 'TX', 'display_address': ['145 E Sunset Rd', 'Ste A-100', 'El Paso, TX 79922']}",+19157608888,(915) 760-8888,14896.64036244678,$$$
12,gimQJDE89srFOIGKof6Uxg,riyoma-el-paso,Riyoma,https://s3-media4.fl.yelpcdn.com/bphoto/ay2HDc2tnm_RhNW4iDJw1w/o.jpg,False,https://www.yelp.com/biz/riyoma-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,91,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 31.77087, 'longitude': -106.31881}",['delivery'],"{'address1': '2000 N Lee Trevino Dr', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['2000 N Lee Trevino Dr', 'El Paso, TX 79936']}",+19155908220,(915) 590-8220,10555.947639133803,$$
13,qKVEl-_-81mrr_8lEiFCBw,kaizen-sushi-el-paso,Kaizen Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/EbZJSxBsEbo7gjYjFuWJ-Q/o.jpg,False,https://www.yelp.com/biz/kaizen-sushi-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,75,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,"{'latitude': 31.791817, 'longitude': -106.261067}","['delivery', 'pickup']","{'address1': '12380 Edgemere Blvd', 'address2': 'Ste 106', 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['12380 Edgemere Blvd', 'Ste 106', 'El Paso, TX 79938']}",+19153011200,(915) 301-1200,15712.527760795845,
14,LPY3H0K7ggaLKZWfkn9v9g,kangnam-style-el-paso,Kangnam Style,https://s3-media4.fl.yelpcdn.com/bphoto/GycnUE_yK9VZmEQ2r0mO3g/o.jpg,False,https://www.yelp.com/biz/kangnam-style-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,81,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 31.791803, 'longitude': -106.370849}","['delivery', 'pickup']","{'address1': '1550 Hawkins Blvd', 'address2': '', 'address3': 'Ste 16', 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['1550 Hawkins Blvd', 'Ste 16', 'El Paso, TX 79925']}",+19153073012,(915) 307-3012,5338.84160478022,$$
15,JBQGS-dbDvr9yJFX5bPNvQ,sushi-house-el-paso,Sushi House,https://s3-media4.fl.yelpcdn.com/bphoto/fkcP-N8jyTlGKuvLMlZ35Q/o.jpg,False,https://www.yelp.com/biz/sushi-house-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,34,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 31.8748932950486, 'longitude': -106.424254104495}",[],"{'address1': '9308 Dyer St', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79924', 'country': 'US', 'state': 'TX', 'display_address': ['9308 Dyer St', 'El Paso, TX 79924']}",,,9067.39937192893,
16,bPWjFxtJAD_-9AuDme2Gcg,koze-el-paso,Koze,https://s3-media1.fl.yelpcdn.com/bphoto/Tk54vzgL1ALBibKnsqzvbA/o.jpg,False,https://www.yelp.com/biz/koze-el-paso?adjust_creative=_8ThPO6OUnyUNtNdqrftcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_8ThPO6OUnyUNtNdqrftcg,240,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",4.0,"{'latitude': 31.772203, 'longitude': -106.266952}",['delivery'],"{'address1': '2204 Joe Battle Blvd', 'address2': None, 'address3': '', 'city': 'El Paso', 'zip_code': '79938', 'country': 'US', 'state': 'TX', 'display_address': ['2204 Joe Battle Blvd', 'El Paso, TX 79938']}",+19158561288,(915) 856-1288,15338.95140735924,$$
